
subscriber_type,duration_min
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.52
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.53
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.55
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.57
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.58
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.6
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.62
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.63
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.65
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.67
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.68
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.7
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.72
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.73
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.75
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.77
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.78
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.8
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.82
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.83
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.85
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.87
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.88
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.9
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.92
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.93
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.95
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.97
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,22.98
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.0
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.02
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.03
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.05
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.07
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.08
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.1
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.12
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.13
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.15
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.17
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.18
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.2
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
Customer,23.22
